"COUNTRY","year","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52"
"Austria",2015,1235.194,5803.421,1594.555,8633.169,5.7,25.12588,179.09,20.75318,246.8062,61.4037,79.89913,76.84451,87.8672,323.6508,507.0549,334.6734,338.0412,39.17266,273.2697,278.4923,339.896,0.04927,6898.891,163.4182,132.676,71.27229,43.73024,5.58818,49.39008,1107.709,180.3495,127.692,52.65758,166.7257,125.6327,41.09306,8.40123,13.62383,6.72203,-1.8548,137.7568,140.6991,0.75,-0.01975,0.76975,7.8116,52.6749,51.3068,12.5232,2.2066,11.1551,14.1864
"Austria",2016,NA,5867.258,NA,8742.825,6,25.71553,184.1535,21.07229,253.8121,63.13743,82.83953,79.9009,89.69624,333.713,519.1437,343.5083,347.5638,39.77098,280.3709,286.3555,349.493,0.05022,6959.804,168.0651,136.4693,73.33183,44.30659,6.05869,51.01732,1122.907,182.4921,127.9465,54.54558,169.1863,126.664,42.52233,7.32112,13.30579,7.37851,-1.929211,137.5155,142.4379,0.38,-0.2641667,0.6441667,8.745692,53.89708,52.49488,NA,1.71425,NA,NA
"Austria",2017,NA,5908.329,NA,8812.767,5.9,26.28127,189.9428,21.56225,261.3421,64.87794,86.01634,83.02482,91.99806,344.3649,538.3609,354.2679,358.3099,40.67523,289.39,295.457,360.335,0.05136,7015.802,173.4358,140.9246,76.04662,45.13571,6.067107,52.05458,1139.138,191.0091,133.7548,57.2543,177.5949,132.9943,44.60054,7.34719,13.41422,7.38067,-2.025078,143.7582,149.5566,NA,NA,NA,8.920606,56.89672,55.45946,NA,2.06932,NA,NA
"Belgium",1960,2154.074,5903.989,1095.427,9153.489,2.2,NA,6.9466,0.7589,8.7794,1.96995,2.7755,2.6498,2.0528,11.5078,15.0813,11.6452,11.6456,1.27226,9.6752,9.5236,11.4936,NA,NA,4.7507,7.5879,5.00897,1.81038,0.23305,1.70336,273.148,3.7527,2.9085,0.881,3.8432,3.2139,0.591,0.01894,-0.09279,0,0.13634,3.5656,3.7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",1961,2181.63,5891.006,1111.312,9183.948,1.8,NA,7.1585,0.77946,9.0188,2.02941,3.2105,2.9775,2.3694,12.0335,16.0069,12.2466,12.2271,1.33135,10.2172,10.049,12.0784,NA,NA,4.932,8.0222,5.33747,1.85078,0.25096,1.92955,280.836,4.0764,3.1933,0.9026,4.182,3.5359,0.5848,0.01686,-0.10868,0.01312,0.13304,3.6652,3.9369,5.87,4.63,1.24,NA,NA,NA,NA,NA,NA,NA
"Belgium",1962,2196.319,5890.96,1133.299,9220.578,1.7,NA,7.4963,0.813,9.5145,2.1409,3.4372,3.2727,2.629,12.8039,17.1719,13.0606,13.0311,1.41326,10.9197,10.7416,12.8825,NA,NA,5.4065,8.3348,5.49599,1.98286,0.27482,2.06616,289.676,4.5242,3.5307,1.0233,4.5504,3.8483,0.635,0.1103,-0.02243,0.11591,0.13273,4.0325,4.2391,5.18,3.36,1.82,NA,NA,NA,NA,NA,NA,NA
"Belgium",1963,2211.532,5926.831,1151.407,9289.77,1.5,NA,8.1253,0.87465,10.3916,2.32238,3.6556,3.418,2.6563,13.8547,18.7466,14.0305,13.9967,1.50668,11.7081,11.5356,13.858,NA,NA,5.9485,8.7432,5.66373,2.14446,0.32044,2.24882,297.882,5.0006,3.9409,1.0694,5.1435,4.3397,0.733,-0.02243,-0.14769,-0.04861,0.12339,4.5092,4.7494,5,3.6,1.4,NA,NA,NA,NA,NA,NA,NA
"Belgium",1964,2234.499,5971.782,1171.833,9378.113,1.4,NA,8.6859,0.92619,11.1238,2.56671,4.6489,4.1396,3.4758,15.2296,21.0057,15.7077,15.6539,1.66919,13.141,12.9438,15.5105,NA,NA,6.7073,9.7048,6.30138,2.35648,0.34359,2.49952,309.035,5.7021,4.4437,1.2996,5.7782,4.8751,0.8237,0.06917,-0.07478,0.05235,0.12713,5.2019,5.4972,5.6,4.85,0.75,NA,NA,NA,NA,NA,NA,NA
"Belgium",1965,2259.022,6008.854,1195.791,9463.667,1.6,NA,9.4918,1.00297,12.1919,2.76433,4.9076,4.5045,3.749,16.6649,22.7509,17.1501,17.1011,1.80702,14.3857,14.1401,16.9044,NA,NA,7.4231,10.4747,6.80923,2.58358,0.43968,2.7181,320.843,6.1312,4.8016,1.3597,6.1684,5.181,0.9144,0.15289,-0.03225,0.12858,0.17573,5.9515,5.9422,6.44,5.03,1.41,NA,NA,NA,NA,NA,NA,NA
"Belgium",1966,2277.259,6030.336,1220.213,9527.807,1.7,NA,10.1351,1.06374,13.0881,2.97632,5.4321,4.9615,4.0141,17.9944,24.8392,18.3993,18.3658,1.9276,15.423,15.1741,18.1504,NA,NA,8.1363,10.7991,6.85253,2.81065,0.56499,3.16024,333.907,6.847,5.3168,1.5912,6.9955,5.8774,1.0346,0.03365,-0.15143,0.00187,0.19256,6.3834,6.6946,6.65,5.55,1.1,NA,NA,NA,NA,NA,NA,NA
"Belgium",1967,2287.54,6048.417,1245.034,9580.991,2.4,NA,10.7513,1.12215,13.9815,3.20801,5.7195,5.3389,4.4203,19.2549,26.3547,19.7992,19.783,2.06482,16.5912,16.3378,19.5458,NA,NA,8.7535,11.4265,7.19262,3.03467,0.56037,3.47831,347.318,7.208,5.5021,1.8275,7.1765,5.9459,1.1872,0.22915,0.0432,0.19722,0.21224,6.6011,6.7326,6.68,5.51,1.17,NA,NA,NA,NA,NA,NA,NA
"Belgium",1968,2289.389,6064.854,1264.513,9618.756,2.8,NA,12.0468,1.25243,15.6583,3.55543,6.0695,5.546,4.7216,21.2047,29.6071,21.9245,21.8982,2.27661,18.3691,18.0735,21.6289,NA,NA,9.6264,12.458,7.92393,3.34058,0.69755,3.7003,359.227,8.3836,6.4527,2.0402,8.343,6.925,1.3612,0.27408,0.05443,0.23909,0.24104,7.9416,8.1593,6.55,4.48,2.07,NA,NA,NA,NA,NA,NA,NA
"Belgium",1969,2285.621,6079.89,1280.522,9646.032,2.2,NA,13.1352,1.36172,17.151,3.93682,7.0262,6.1321,5.5184,23.2737,33.8165,24.3921,24.439,2.53358,20.4553,20.2113,24.1481,NA,NA,10.7445,13.8678,8.87997,3.64779,0.77579,4.06876,371.738,10.1806,7.9733,2.2571,10.0039,8.3106,1.6216,0.3698,0.20349,0.33262,0.26023,9.871,9.8045,7.29,7.33,-0.04,NA,NA,NA,NA,NA,NA,NA
"Belgium",1970,2277.809,6084.595,1293.145,9655.549,1.8,2.10858,14.0654,1.45672,18.4442,4.50467,8.1959,7.2723,7.9532,25.5909,37.741,27.0674,27.2231,2.81943,22.5627,22.3437,26.8484,0.00485,7009.878,12.0625,15.3743,9.66678,3.98674,0.86201,4.40216,386.158,11.7572,9.1957,2.6265,11.252,9.3575,1.8088,0.75131,0.61238,0.71212,0.33859,11.3468,11.1648,7.8,8.08,-0.28,NA,NA,NA,NA,NA,NA,NA
"Belgium",1971,2269.572,6098.519,1305.071,9673.162,1.7,2.463,15.6349,1.61632,20.7325,4.86304,8.3674,7.6942,8.0649,28.3156,41.0129,29.5071,29.712,3.07159,24.644,24.4919,29.3549,0.00527,7020.754,13.8105,15.9089,9.77687,4.49767,1.04946,4.83918,399.836,12.5985,9.8309,2.8454,12.0729,10.1127,1.8508,0.70772,0.63897,0.68666,0.31992,12.1306,12.3005,7.32,5.35,1.97,NA,NA,NA,NA,NA,NA,NA
"Belgium",1972,2257.046,6132.447,1321.622,9711.115,2.2,2.86713,17.9263,1.84596,23.9775,5.57896,8.7559,8.4505,9.0022,32.3275,46.7444,33.7842,34.0087,3.50204,28.2053,27.9982,33.5771,0.00595,6908.706,16.3668,17.4234,10.5968,5.31305,1.32201,5.0265,412.896,14.6751,11.6839,2.9991,13.6562,11.495,2.0242,1.30339,1.19325,1.25079,0.38811,14.3932,13.8031,7.04,4.18,2.86,NA,NA,NA,NA,NA,NA,NA
"Belgium",1973,2237.474,6165.774,1338.473,9741.72,2.2,3.42886,21.0209,2.15782,28.2303,6.24992,10.6674,9.9161,10.4677,38.0302,56.9623,39.6387,39.9056,4.09636,33.3888,33.1471,39.3971,0.0068,6866.649,19.5292,19.562,12.15611,6.24969,1.62369,5.6428,428.104,18.7464,14.9892,3.7447,17.9556,15.1896,2.5677,1.08822,0.96029,1.05552,0.4574,18.2069,17.9025,7.5,6.59,0.91,NA,NA,NA,NA,NA,NA,NA
"Belgium",1974,2210.849,6208.561,1353.009,9772.419,2.3,4.10305,25.0717,2.56556,34.0503,7.77777,13.9706,12.6966,12.8052,46.5608,72.4958,47.9991,48.3288,4.94543,40.2213,40.0375,47.8152,0.00793,6861.315,24.5835,21.51,12.65785,7.69956,1.66137,6.54445,445.146,25.1855,19.9034,5.3485,24.8632,21.3085,3.2142,0.52366,0.47262,0.47672,0.45619,23.7528,25.0633,8.77,10.61,-1.84,NA,NA,NA,NA,NA,NA,NA
"Belgium",1975,2177.163,6258.802,1364.736,9800.7,4.2,4.97737,28.63,2.92122,39.8168,8.61683,14.1681,14.1856,12.4622,53.8262,77.2683,53.4912,54.0558,5.5155,44.8743,44.8931,53.5099,0.00899,6727.305,28.4343,23.073,13.33918,9.03833,2.02593,7.12151,462.091,24.3462,18.8673,5.6757,24.2974,20.2904,3.8018,0.00997,0.16669,-0.0423,0.48299,23.2058,24.6863,8.52,7.01,1.51,NA,NA,NA,NA,NA,NA,NA
"Belgium",1976,2140.01,6304.991,1373.226,9818.227,5.5,5.90602,33.907,3.45347,47.4853,9.90291,17.1967,16.5278,15.5033,63.8273,94.4128,64.4662,64.9393,6.61415,54.5633,54.3025,64.2054,0.01025,6701.861,34.589,25.4975,14.90095,11.02983,2.57069,8.46624,480.085,30.9045,24.1506,6.9322,30.7069,26.1224,4.2104,0.44317,0.36139,0.38108,0.65483,29.3761,31.6524,9.09,10.33,-1.24,NA,NA,NA,NA,NA,NA,NA
"Belgium",1977,2100.912,6348.456,1380.991,9830.358,6.3,6.91353,39.4426,4.01233,55.2629,11.85814,19.7149,18.7891,16.5131,73.8636,108.0117,73.4194,74.0143,7.52916,61.5613,61.4721,73.3302,0.0113,6578.905,39.6367,27.2747,15.25698,12.68363,3.02618,9.50296,496.651,34.4451,25.9502,9.0374,35.2362,29.2331,5.7514,-0.81952,-0.71419,-0.89414,0.60082,32.8721,35.4029,8.76,7.42,1.34,NA,NA,NA,NA,NA,NA,NA
"Belgium",1978,2060.456,6385.922,1393.157,9839.534,6.8,7.98144,43.0952,4.3798,61.063,12.98289,20.9316,20.3669,17.5435,81.2464,116.7863,80.3874,80.9191,8.22388,67.4045,67.1019,80.0848,0.0122,6521.435,43.4268,29.253,16.35981,13.88057,3.37278,10.08956,513.382,36.4043,27.9017,8.907,37.409,30.7082,6.5122,-0.86066,-0.9411,-0.94104,0.73941,35.3034,38.245,8.93,7.3,1.63,NA,NA,NA,NA,NA,NA,NA
"Belgium",1979,2019.014,6423.89,1405.479,9848.382,7,8.73558,47.2395,4.79668,66.6895,13.92011,22.0117,21.0768,17.0006,87.6389,129.6911,85.5276,86.1657,8.74923,71.6075,71.9128,85.8329,0.01311,6519.074,46.3595,31.5733,17.71344,14.66337,3.85799,11.09391,528.626,42.3811,32.6526,10.1389,44.2247,36.4839,7.4745,-2.3536,-1.83996,-2.46284,0.25661,41.3719,44.4461,9.69,10.92,-1.23,NA,NA,NA,NA,NA,NA,NA
"Belgium",1980,1982.317,6471.031,1405.894,9859.242,7.4,9.37951,50.7409,5.14666,71.5811,14.21099,24.4264,22.9039,17.8006,94.3308,139.9664,90.8252,91.6918,9.30031,76.6143,77.6317,91.8427,0.01436,6434.822,50.6489,33.3101,19.00813,16.02953,3.62597,11.25262,546.626,45.5495,34.967,11.0685,48.4122,39.6475,8.5428,-3.5324,-2.95092,-3.60195,-0.20936,46.4358,51.5994,11.9,14.33,-2.43,NA,NA,NA,NA,NA,NA,NA
"Belgium",1981,1956.398,6501.444,1401.14,9858.982,9.4,10.12111,53.803,5.4578,76.4421,15.40157,21.4026,20.5058,15.886,97.0306,147.5951,93.7323,94.7435,9.61082,78.3307,79.2663,94.6678,0.01555,6230.679,52.0746,34.9225,19.15636,16.86883,3.87047,11.99059,556.597,50.6476,38.3922,12.9694,52.9367,43.369,9.3212,-2.93259,-2.29371,-3.02148,0.00488,49.8142,55.593,13.44,15.56,-2.12,NA,NA,NA,NA,NA,NA,NA
"Belgium",1982,1932.124,6535.184,1388.996,9856.303,11,9.87466,54.5379,5.53347,76.843,15.33292,20.4668,19.2934,15.0942,96.3021,151.2892,93.3103,94.241,9.56179,77.9774,79.28,94.6129,0.0172,6097.277,50.7348,38.9106,21.91598,16.72144,3.86881,13.13995,564.491,54.4,41.7559,13.2264,56.3574,46.7921,9.1542,-2.90065,-1.91001,-3.00982,-0.42224,53.4474,59.2746,13.43,14.25,-0.82,NA,NA,NA,NA,NA,NA,NA
"Belgium",1983,1907.276,6586.215,1362.03,9855.52,10.7,10.00961,57.3732,5.82233,80.2899,15.95407,18.5312,18.5522,15.4522,99.1158,157.9063,97.1627,98.1945,9.96494,81.2086,82.6776,98.6317,0.0184,6038.736,52.0926,42.1866,24.21629,17.48539,4.42747,14.22504,569.59,58.9485,45.1827,14.4198,58.9265,48.837,9.6809,-0.84164,0.29741,-0.96504,-0.4874,58.3251,61.7383,11.94,10.42,1.52,NA,NA,NA,NA,NA,NA,NA
"Belgium",1984,1880.07,6626.914,1348.389,9855.372,10.8,10.67615,60.7985,6.16931,85.481,16.69609,21.1494,19.6633,18.0944,105.4412,175.0236,105.1601,106.3071,10.78712,88.4641,89.8562,106.5523,0.0196,6123.819,55.7951,46.7823,27.97448,18.77854,4.90055,14.93232,575.213,67.9171,52.5926,15.8877,67.7092,56.473,10.6812,-0.49979,0.54417,-0.64449,-0.30981,65.6728,70.1625,12.24,11.53,0.71,NA,NA,NA,NA,NA,NA,NA
"Belgium",1985,1848.657,6646.672,1362.979,9858.308,10.1,11.24546,66.3088,6.72708,92.2832,17.83303,21.7926,21.6832,19.5854,114.2584,185.3407,113.5816,114.7321,11.63966,95.7486,96.8249,114.658,0.02068,6174.474,59.4168,50.2897,30.43474,19.91714,4.74924,15.70276,582.126,70.8621,54.7473,16.7471,70.1249,57.9125,11.7752,0.42304,1.14247,0.27394,-0.01078,70.3488,73.6809,10.97,9.55,1.42,2.50148,9.69677,9.11844,-0.0335,3.27462,-0.61183,9.49531
"Belgium",1986,1822.719,6650.295,1388.81,9861.823,10,12.05027,70.1098,7.11125,97.8116,18.73826,22.8841,23.0808,22.2958,121.1957,190.382,121.9906,123.2539,12.50166,103.2524,104.3323,123.0706,0.02176,6140.544,63.4799,53.2648,32.92023,21.15171,4.81699,16.06876,589.675,69.7634,53.2491,17.3675,67.4533,54.7476,12.5146,2.17459,2.87459,2.01985,0.0875,69.9287,69.7277,8.63,8.05,0.58,2.93307,10.86494,10.12433,0.62944,4.00545,-0.11117,11.37759
"Belgium",1987,1806.722,6653.583,1409.767,9870.234,9.8,12.34194,73.7864,7.47582,102.8968,19.60948,25.6198,25.0131,24.6954,128.1832,200.1276,129.628,130.8782,13.2602,110.0185,110.6718,130.2813,0.02267,6130.777,66.2805,55.274,34.35147,21.9389,4.46301,17.34118,598.772,72.0262,53.8265,19.4892,70.1177,56.1047,14.0072,2.16972,2.44152,1.9804,0.47706,71.9024,72.1578,8.18,7.05,1.13,3.06385,12.21463,11.54459,1.58994,3.75338,0.9199,9.99861
"Belgium",1988,1801.538,6665.782,1434.345,9901.664,8.8,12.11757,76.4359,7.71768,105.4146,20.11665,30.2476,29.2542,29.6517,134.7218,216.6786,137.3433,138.7592,14.01042,117.2266,118.0336,138.1502,0.02397,6204.164,68.4529,61.3353,39.67843,22.19588,4.55073,18.35874,614.031,81.2165,60.7343,21.9222,78.4294,62.4524,16.043,3.05788,3.45451,2.8721,0.48395,77.8736,77.9304,8.01,6.73,1.28,3.19581,16.31263,15.46587,5.47018,5.58109,4.62341,10.00962
"Belgium",1989,1800.873,6674.497,1462.328,9937.697,7.4,12.70864,82.0717,8.25671,112.5058,21.69749,35.3353,34.4096,33.803,146.7724,242.3311,148.8338,150.1731,15.10796,127.1363,128.2685,149.9659,0.02574,6265.91,73.504,66.5756,43.24265,23.46901,3.90672,19.83646,634.201,94.3343,70.5652,25.4341,91.6409,72.758,19.0114,2.73578,3.41183,2.58793,0.09206,90.5025,89.1121,8.66,8.73,-0.07,3.46418,20.58311,19.67412,8.9298,6.28719,8.02082,11.71375
"Belgium",1990,1806.216,6673.793,1487.371,9967.379,6.6,13.37999,88.9558,8.92414,121.5689,23.53387,39.6484,39.1772,37.1558,160.4667,260.0584,161.4807,163.0231,16.35464,137.9468,139.0663,162.6001,0.02677,6387.412,81.0083,69.1307,44.37995,25.5958,4.46004,21.24107,657.871,99.1392,73.6306,27.4463,96.9069,77.2699,19.6937,2.29532,2.92477,1.99676,0.28905,92.2524,93.7743,10.01,9.82,0.19,3.40561,20.14737,19.31482,7.39903,3.88331,6.56648,14.06563
"Belgium",1991,1816.267,6674.986,1513.234,10004.486,6.4,14.52063,94.6726,9.46158,130.0994,25.27835,39.1539,38.5076,37.7304,168.5219,270.9633,170.6898,172.2568,17.21535,145.4114,145.8821,171.1604,0.02859,6265.982,87.588,70.0684,43.60989,27.63116,4.93633,22.17878,677.393,102.0142,78.8304,24.0886,99.463,78.0359,21.7897,3.30375,3.29038,3.04866,0.92387,95.0878,97.2772,9.29,9.39,-0.1,3.55426,19.31712,18.30813,5.16171,3.66193,4.15272,16.29415
"Belgium",1992,1825.335,6681.93,1537.894,10045.158,7.1,15.07507,99.7373,9.92707,137.6794,27.24293,41.2847,40.5104,40.9905,178.1148,284.665,181.7432,183.5778,18.2719,154.5003,155.2113,182.4542,0.03049,6169.061,93.3737,73.1884,45.09905,29.53076,4.61801,23.15382,696.204,106.1804,82.0466,25.0767,102.2105,80.254,22.3142,4.69125,4.87649,4.4129,0.94271,94.8563,95.8955,8.65,9.38,-0.73,2.95102,20.4579,19.63866,5.2337,5.02702,4.41445,18.46056
"Belgium",1993,1830.106,6693.531,1560.839,10084.475,8.6,16.33303,104.642,10.37497,145.4429,29.49033,42.4212,41.3658,45.4191,186.8188,294.2468,194.2016,196.2255,19.45523,164.7113,163.6338,193.1241,0.03251,5960.274,99.2881,74.2295,44.6431,31.7522,4.68885,24.36019,712.279,107.2276,81.7998,26.7553,101.7355,78.4138,24.029,8.12055,6.56262,7.82651,2.8238,103.649,97.0555,7.23,8.08,-0.85,3.88245,19.88652,18.93851,3.23795,5.1264,2.28994,21.38275
"Belgium",1994,1828.817,6702.676,1584.11,10115.603,9.8,17.68456,111.8206,11.05384,155.3065,31.65023,45.7941,43.4062,51.3072,198.7715,320.7816,210.3034,212.683,21.02442,178.6531,176.0629,207.7132,0.0344,5935.362,105.255,78.9813,47.86724,33.84409,4.63929,26.2347,727.503,120.0908,90.6193,31.3111,113.3553,86.7716,27.5151,11.04206,7.99545,10.81624,4.59688,122.6797,111.2827,7.75,5.58,2.17,4.66473,21.59403,20.45564,3.67496,5.42531,2.53657,21.34633
"Belgium",1995,1821.92,6703.817,1611.074,10136.811,9.7,19.00538,118.6426,11.70392,165.4336,34.65482,48.326,47.2367,58.3291,212.6703,345.483,223.7627,226.1671,22.31105,189.1079,186.7757,221.4305,0.03451,6131.247,111.4436,83.185,50.0662,35.16013,4.749,26.675,742.982,131.7234,105.0722,26.6523,124.0535,99.2187,24.8348,10.00265,7.66996,9.75571,4.73675,134.9982,121.0037,7.48,4.7,2.78,5.25921,34.11677,32.97496,12.69279,5.33151,11.55098,20.32508
"Belgium",1996,1814.111,6703.182,1639.344,10156.637,9.5,18.82698,119.6968,11.78698,167.3652,35.62068,48.036,47.2117,56.4149,214.5769,349.3816,223.7802,226.6768,22.3217,188.1595,186.0432,221.6638,0.03572,6046.243,111.5176,84.212,49.5108,35.13805,5.089,28.18,757.37,133.9805,106.7341,27.2453,127.7168,102.4393,25.2775,8.37899,6.26369,8.25304,5.01259,137.6633,126.3887,6.49,3.18,3.31,5.92556,34.47337,33.10956,12.22291,4.7884,10.85911,17.23622
"Belgium",1997,1809.258,6706.149,1665.839,10181.245,9.2,18.66655,119.9164,11.77961,167.0446,36.2281,50.1397,49.3655,60.411,216.41,360.8827,227.4556,230.2154,22.61448,191.2275,188.6633,224.8914,0.03681,6138.333,112.3248,87.819,51.4173,35.11466,4.669,29.956,774.003,143.6984,114.7054,28.9931,135.9914,109.2485,26.7429,10.27118,7.70707,10.61056,5.32429,157.3076,146.9654,5.75,3.44,2.31,6.45288,35.44088,33.98694,12.57952,5.55578,11.12559,15.94231
"Belgium",1998,1806.277,6708.71,1688.022,10203.008,9.3,19.08614,124.3911,12.19162,172.9601,37.9414,52.2006,51.0824,62.4038,224.0425,372.793,235.3639,238.3734,23.36307,197.4225,194.9276,232.869,0.03728,6289.859,116.0681,91.509,53.3035,35.51546,4.886,30.99,790.476,147.6324,117.1575,30.4749,139.924,111.2307,28.6933,10.20328,7.70834,10.04587,5.50478,166.1,154.489,4.75,3.54,1.21,7.93219,34.6364,33.2137,10.52603,2.23147,9.10333,15.4872
"Belgium",1999,1805.018,6715.128,1706.273,10226.419,8.5,20.363,128.148,12.53526,179.475,40.5515,55.47,54.369,67.2106,233.843,391.001,246.6846,249.7596,24.43115,206.1331,203.6745,244.226,0.03832,6373.957,122.964,93.357,52.8055,37.00614,5.157,33.063,807.363,156.057,122.998,33.059,146.776,115.487,31.289,11.7397,9.281,11.7317,5.5336,168.0912,154.6351,4.75,2.96,1.79,7.9117,36.7692,35.3254,10.7143,2.2684,9.2705,16.3935
"Belgium",2000,1804.938,6723.898,1722.414,10251.25,6.9,21.579,136.103,13.28353,190.005,43.1882,61.41,58.075,71.6337,248.08,436.967,261.6387,264.7135,25.83579,218.4505,215.0338,258.222,0.0394,6553.081,128.521,100.171,56.9828,37.72152,5.024,34.553,825.14,185.552,145.598,39.954,178.745,141.169,37.576,10.2237,6.807,9.9376,6.4915,203.9532,192.1949,5.59,4.39,1.2,8.2652,39.3378,37.9483,11.4501,-0.358,10.0606,15.8379
"Belgium",2001,1805.168,6743.339,1738.064,10286.57,6.6,22.09,140.291,13.64566,196.847,45.2658,60.047,59.579,71.0226,256.426,445.658,267.8696,270.6121,26.32157,222.6038,220.5222,265.788,0.04017,6615.899,135.664,101.066,55.8002,39.10301,5.258,34.316,842.073,188.764,145.849,42.915,179.87,139.504,40.366,10.9752,8.894,10.5187,4.8237,212.5375,199.4912,5.13,4.26,0.87,8.2676,35.6482,34.2508,6.3074,-4.0996,4.91,18.967
"Belgium",2002,1803.972,6774.422,1754.391,10332.785,7.5,24.016,142.798,13.82362,203.083,46.9186,56.841,56.834,73.3587,259.916,453.334,276.4407,279.6389,27.07056,229.5221,228.1464,275.065,0.0418,6579.823,140.913,103.897,56.9784,40.63001,5.337,35.593,853.838,193.411,151.322,42.089,178.27,137.599,40.671,16.517,15.141,16.0792,4.5738,228.5612,209.7199,4.99,3.32,1.67,8.34,39.5384,38.1392,9.0494,2.2491,7.6502,17.6781
"Belgium",2003,1800.069,6804.809,1771.255,10376.133,8.2,24.541,145.8,14.05572,208.974,49.6102,58.96,57.771,74.886,266.745,461.812,283.86,287.8495,27.74988,234.2498,233.0268,282.637,0.04312,6553.989,143.567,108.325,58.7148,41.43228,5.999,36.743,863.327,193.878,152.124,41.754,179.175,139.4,39.775,15.9259,14.703,15.7992,5.213,225.9696,207.6952,4.18,2.33,1.85,8.1067,44.4491,42.8585,12.0323,7.9839,10.4417,17.2095
"Belgium",2004,1796.149,6835.178,1789.81,10421.137,8.4,25.192,151.649,14.55784,217.471,51.7988,67.194,63.782,80.7268,281.253,494.868,298.1978,302.6661,29.05502,246.399,246.9122,298.711,0.04527,6598.101,147.734,117.676,65.8772,42.17357,5.91,39.21,877.067,210.203,165.746,44.456,196.157,155.382,40.775,13.5327,14.046,13.4158,3.9553,246.697,229.6171,4.15,2.11,2.04,9.2169,49.6205,47.9205,15.8679,4.5173,14.1679,14.7763
"Belgium",2005,1795.48,6878.879,1804.259,10478.617,8.5,26.317,157.661,15.05261,226.523,54.7967,73.538,69.018,84.1008,295.541,529.066,310.6238,315.1345,30.08731,255.8271,256.6843,311.481,0.04676,6661.219,152.854,125.028,70.2313,42.92928,7.626,41.225,893.051,229.005,181.832,47.172,217.585,175.233,42.352,10.5626,11.42,10.2467,3.6537,268.7887,256.1689,3.43,2.19,1.24,10.04,51.8935,50.1264,16.3393,11.2393,14.5722,14.6893
"Belgium",2006,1796.916,6941.503,1809.54,10547.958,8.3,27.375,164.949,15.64536,236.462,58.6996,78.021,72.994,90.0412,309.457,561.804,326.5042,331.0938,31.40414,267.8046,267.9624,326.662,0.04829,6765.216,160.24,132.073,73.3734,44.46418,8.762,43.11,908.54,247.32,198.45,48.87,235.14,190.906,44.235,12.0213,12.18,12.0157,4.4317,292.0871,280.0532,3.81,3.08,0.73,11.6854,53.656,51.7991,15.5365,3.6345,13.6796,16.6366
"Belgium",2007,1799.092,7011.714,1814.894,10625.7,7.5,28.421,172.866,16.27434,247.278,62.0228,84.273,80.096,98.013,327.374,598.672,345.291,349.2354,32.8785,283.2682,282.6902,344.713,0.04999,6896.137,168.895,140.566,78.5432,46.04176,9.948,45.2,927.592,267.121,211.485,55.636,253.959,203.797,50.162,13.7398,13.162,12.7583,4.5229,314.4488,300.2976,4.33,4.28,0.05,11.9809,58.868,56.635,18.5797,4.3229,16.3467,17.9981
"Belgium",2008,1807.666,7074.056,1828.252,10709.973,7,30.121,181.392,16.94144,261.25,66.2231,91.103,84.89,95.9088,346.139,634.528,357.1578,362.3665,33.84389,290.9347,287.8429,354.066,0.05065,6990.963,178.361,140.798,74.5749,47.72456,10.963,45.87,946.51,282.176,216.366,65.81,280.463,220.788,59.675,4.8053,1.713,3.5005,8.3006,320.805,317.0434,4.42,4.63,-0.21,11.8699,57.21,54.5255,14.2961,-3.0636,11.6116,20.1749
"Belgium",2009,1823.555,7124.469,1848.469,10796.493,7.9,31.223,181.546,16.82539,265.328,67.658,75.561,78.782,78.5806,344.11,582.628,343.9086,349.2109,32.36431,276.2506,281.123,348.781,0.05068,6882.15,179.623,135.75,68.092,48.23518,11.327,44.735,957.853,241.739,175.662,66.077,233.847,175.789,58.058,3.0197,7.892,2.5541,0.4298,265.986,254.3675,3.9,1.22,2.68,8.3765,49.9916,47.3173,5.9095,4.9321,3.2352,23.1684
"Belgium",2010,1849.766,7198.836,1871.671,10920.272,8.3,31.246,189.693,17.43021,275.692,70.2871,82.849,79.665,96.3653,355.357,637.655,372.0573,376.6081,34.60517,301.7702,294.8139,365.101,0.05279,6916.124,183.229,147.008,76.7209,48.89888,13.064,47.927,967.231,279.114,204.549,74.564,272.554,206.661,65.893,13.5167,6.56,13.2081,11.5076,307.5299,295.0722,3.46,0.81,2.65,9.5425,70.1607,66.7665,24.3394,18.0286,20.9452,16.7366
"Belgium",2011,1876.619,7267.068,1904.058,11047.744,7.2,32.351,196.069,17.86017,286.197,73.6643,90.948,85.612,91.8282,371.809,686.631,378.0252,382.929,34.88149,304.3609,305.4417,379.106,0.0536,7073.362,191.626,151.953,78.2887,50.42259,13.997,49.524,978.817,309.486,233.477,76.009,307.524,239.184,68.34,0.8805,1.962,0.5049,3.8227,341.7181,335.4475,4.23,1.39,2.84,10.9603,65.6246,62.7114,17.4843,8.2201,14.5711,13.7655
